0,4155.53,0.8,0.6
1,4155.53,0.8,0.6
2,4155.53,0.8,0.6
4,4155.53,0.8,0.6
6,4155.53,0.8,0.6
8,4155.53,0.8,0.6
10,4155.53,0.8,0.6
12,4155.53,0.8,0.6
14,4155.53,0.8,0.6
18,4155.53,0.8,0.6
30,4155.53,0.8,0.6
0,4155.53,0.8,1
1,4155.53,0.8,1
2,4155.53,0.8,1
4,4155.53,0.8,1
6,4155.53,0.8,1
8,4155.53,0.8,1
10,4155.53,0.8,1
12,4155.53,0.8,1
14,4155.53,0.8,1
18,4155.53,0.8,1
30,4155.53,0.8,1
0,4155.53,0.8,1.2
1,4155.53,0.8,1.2
2,4155.53,0.8,1.2
4,4155.53,0.8,1.2
6,4155.53,0.8,1.2
8,4155.53,0.8,1.2
10,4155.53,0.8,1.2
12,4155.53,0.8,1.2
14,4155.53,0.8,1.2
18,4155.53,0.8,1.2
30,4155.53,0.8,1.2
0,4155.53,1,0.6
1,4155.53,1,0.6
2,4155.53,1,0.6
4,4155.53,1,0.6
6,4155.53,1,0.6
8,4155.53,1,0.6
10,4155.53,1,0.6
12,4155.53,1,0.6
14,4155.53,1,0.6
18,4155.53,1,0.6
30,4155.53,1,0.6
0,4155.53,1,1
1,4155.53,1,1
2,4155.53,1,1
4,4155.53,1,1
6,4155.53,1,1
8,4155.53,1,1
10,4155.53,1,1
12,4155.53,1,1
14,4155.53,1,1
18,4155.53,1,1
30,4155.53,1,1
0,4155.53,1,1.2
1,4155.53,1,1.2
2,4155.53,1,1.2
4,4155.53,1,1.2
6,4155.53,1,1.2
8,4155.53,1,1.2
10,4155.53,1,1.2
12,4155.53,1,1.2
14,4155.53,1,1.2
18,4155.53,1,1.2
30,4155.53,1,1.2
0,4155.53,1.2,0.6
1,4155.53,1.2,0.6
2,4155.53,1.2,0.6
4,4155.53,1.2,0.6
6,4155.53,1.2,0.6
8,4155.53,1.2,0.6
10,4155.53,1.2,0.6
12,4155.53,1.2,0.6
14,4155.53,1.2,0.6
18,4155.53,1.2,0.6
30,4155.53,1.2,0.6
0,4155.53,1.2,1
1,4155.53,1.2,1
2,4155.53,1.2,1
4,4155.53,1.2,1
6,4155.53,1.2,1
8,4155.53,1.2,1
10,4155.53,1.2,1
12,4155.53,1.2,1
14,4155.53,1.2,1
18,4155.53,1.2,1
30,4155.53,1.2,1
0,4155.53,1.2,1.2
1,4155.53,1.2,1.2
2,4155.53,1.2,1.2
4,4155.53,1.2,1.2
6,4155.53,1.2,1.2
8,4155.53,1.2,1.2
10,4155.53,1.2,1.2
12,4155.53,1.2,1.2
14,4155.53,1.2,1.2
18,4155.53,1.2,1.2
30,4155.53,1.2,1.2
0,4155.84,0.8,0.6
1,4155.84,0.8,0.6
2,4155.84,0.8,0.6
4,4155.84,0.8,0.6
6,4155.84,0.8,0.6
8,4155.84,0.8,0.6
10,4155.84,0.8,0.6
12,4155.84,0.8,0.6
14,4155.84,0.8,0.6
18,4155.84,0.8,0.6
30,4155.84,0.8,0.6
0,4155.84,0.8,1
1,4155.84,0.8,1
2,4155.84,0.8,1
4,4155.84,0.8,1
6,4155.84,0.8,1
8,4155.84,0.8,1
10,4155.84,0.8,1
12,4155.84,0.8,1
14,4155.84,0.8,1
18,4155.84,0.8,1
30,4155.84,0.8,1
0,4155.84,0.8,1.2
1,4155.84,0.8,1.2
2,4155.84,0.8,1.2
4,4155.84,0.8,1.2
6,4155.84,0.8,1.2
8,4155.84,0.8,1.2
10,4155.84,0.8,1.2
12,4155.84,0.8,1.2
14,4155.84,0.8,1.2
18,4155.84,0.8,1.2
30,4155.84,0.8,1.2
0,4155.84,1,0.6
1,4155.84,1,0.6
2,4155.84,1,0.6
4,4155.84,1,0.6
6,4155.84,1,0.6
8,4155.84,1,0.6
10,4155.84,1,0.6
12,4155.84,1,0.6
14,4155.84,1,0.6
18,4155.84,1,0.6
30,4155.84,1,0.6
0,4155.84,1,1
1,4155.84,1,1
2,4155.84,1,1
4,4155.84,1,1
6,4155.84,1,1
8,4155.84,1,1
10,4155.84,1,1
12,4155.84,1,1
14,4155.84,1,1
18,4155.84,1,1
30,4155.84,1,1
0,4155.84,1,1.2
1,4155.84,1,1.2
2,4155.84,1,1.2
4,4155.84,1,1.2
6,4155.84,1,1.2
8,4155.84,1,1.2
10,4155.84,1,1.2
12,4155.84,1,1.2
14,4155.84,1,1.2
18,4155.84,1,1.2
30,4155.84,1,1.2
0,4155.84,1.2,0.6
1,4155.84,1.2,0.6
2,4155.84,1.2,0.6
4,4155.84,1.2,0.6
6,4155.84,1.2,0.6
8,4155.84,1.2,0.6
10,4155.84,1.2,0.6
12,4155.84,1.2,0.6
14,4155.84,1.2,0.6
18,4155.84,1.2,0.6
30,4155.84,1.2,0.6
0,4155.84,1.2,1
1,4155.84,1.2,1
2,4155.84,1.2,1
4,4155.84,1.2,1
6,4155.84,1.2,1
8,4155.84,1.2,1
10,4155.84,1.2,1
12,4155.84,1.2,1
14,4155.84,1.2,1
18,4155.84,1.2,1
30,4155.84,1.2,1
0,4155.84,1.2,1.2
1,4155.84,1.2,1.2
2,4155.84,1.2,1.2
4,4155.84,1.2,1.2
6,4155.84,1.2,1.2
8,4155.84,1.2,1.2
10,4155.84,1.2,1.2
12,4155.84,1.2,1.2
14,4155.84,1.2,1.2
18,4155.84,1.2,1.2
30,4155.84,1.2,1.2
0,4156.15,0.8,0.6
1,4156.15,0.8,0.6
2,4156.15,0.8,0.6
4,4156.15,0.8,0.6
6,4156.15,0.8,0.6
8,4156.15,0.8,0.6
10,4156.15,0.8,0.6
12,4156.15,0.8,0.6
14,4156.15,0.8,0.6
18,4156.15,0.8,0.6
30,4156.15,0.8,0.6
0,4156.15,0.8,1
1,4156.15,0.8,1
2,4156.15,0.8,1
4,4156.15,0.8,1
6,4156.15,0.8,1
8,4156.15,0.8,1
10,4156.15,0.8,1
12,4156.15,0.8,1
14,4156.15,0.8,1
18,4156.15,0.8,1
30,4156.15,0.8,1
0,4156.15,0.8,1.2
1,4156.15,0.8,1.2
2,4156.15,0.8,1.2
4,4156.15,0.8,1.2
6,4156.15,0.8,1.2
8,4156.15,0.8,1.2
10,4156.15,0.8,1.2
12,4156.15,0.8,1.2
14,4156.15,0.8,1.2
18,4156.15,0.8,1.2
30,4156.15,0.8,1.2
0,4156.15,1,0.6
1,4156.15,1,0.6
2,4156.15,1,0.6
4,4156.15,1,0.6
6,4156.15,1,0.6
8,4156.15,1,0.6
10,4156.15,1,0.6
12,4156.15,1,0.6
14,4156.15,1,0.6
18,4156.15,1,0.6
30,4156.15,1,0.6
0,4156.15,1,1
1,4156.15,1,1
2,4156.15,1,1
4,4156.15,1,1
6,4156.15,1,1
8,4156.15,1,1
10,4156.15,1,1
12,4156.15,1,1
14,4156.15,1,1
18,4156.15,1,1
30,4156.15,1,1
0,4156.15,1,1.2
1,4156.15,1,1.2
2,4156.15,1,1.2
4,4156.15,1,1.2
6,4156.15,1,1.2
8,4156.15,1,1.2
10,4156.15,1,1.2
12,4156.15,1,1.2
14,4156.15,1,1.2
18,4156.15,1,1.2
30,4156.15,1,1.2
0,4156.15,1.2,0.6
1,4156.15,1.2,0.6
2,4156.15,1.2,0.6
4,4156.15,1.2,0.6
6,4156.15,1.2,0.6
8,4156.15,1.2,0.6
10,4156.15,1.2,0.6
12,4156.15,1.2,0.6
14,4156.15,1.2,0.6
18,4156.15,1.2,0.6
30,4156.15,1.2,0.6
0,4156.15,1.2,1
1,4156.15,1.2,1
2,4156.15,1.2,1
4,4156.15,1.2,1
6,4156.15,1.2,1
8,4156.15,1.2,1
10,4156.15,1.2,1
12,4156.15,1.2,1
14,4156.15,1.2,1
18,4156.15,1.2,1
30,4156.15,1.2,1
0,4156.15,1.2,1.2
1,4156.15,1.2,1.2
2,4156.15,1.2,1.2
4,4156.15,1.2,1.2
6,4156.15,1.2,1.2
8,4156.15,1.2,1.2
10,4156.15,1.2,1.2
12,4156.15,1.2,1.2
14,4156.15,1.2,1.2
18,4156.15,1.2,1.2
30,4156.15,1.2,1.2
